,dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
24,dd-1679-D/Long/short,toto_v2_umup_capk1e4,0.2344936794704861,0.2344936794704861,0.2562269045982832,2.114061939117327,1.0695784957320602,0.5823889683780266,41.90484439728094,0.484245474393397,0.8305722484602475,0.43947742936533113,0.3900890151269808,Database,54
25,dd-1680-D/Long/short,toto_v2_umup_capk1e4,3.6538416544596353,3.6538416544596353,1.0861392974853517,3.898600980314355,0.6044579823811849,0.8240909461329723,42.194469007711554,1.9115024599669328,1.4185434837575532,0.8060339210484224,0.6881191390007627,Database,1
26,dd-1681-D/Long/short,toto_v2_umup_capk1e4,1.9621977064344618,1.9621977064344618,0.6039638519287109,3.2167481577214674,0.5008340199788411,0.27065012859274673,45.65006270358388,1.4007846752568582,0.587640366619064,0.25336766288292684,0.2410529432827908,Database,3
27,dd-1684-D/Long/short,toto_v2_umup_capk1e4,5.307061258951823,5.307061258951823,0.7596373875935872,10.702046634114321,0.37159140904744464,0.5088929683222598,403.84793052521377,2.3037059836167946,2.777863886516899,0.9159889677116358,0.9180754807851277,Application Usage,1
28,dd-1689-D/Long/short,toto_v2_umup_capk1e4,0.27393388748168945,0.27393388748168945,0.40204521814982097,0.8577022690128396,0.9062573115030924,1.4049456664974187,3.7192226375666633,0.523386938585297,1.3774439101005338,1.0580981230108761,0.7408756781481295,Application Usage,1
29,dd-1691-D/Long/short,toto_v2_umup_capk1e4,7.1986841837565105,7.1986841837565105,2.5447052001953123,10.245861468154294,0.9108613332112631,1.6731685950397108,25.71268042486442,2.683036373916036,0.9784621588821144,0.9280149043479083,0.6907804357712043,Application Usage,1
30,dd-1700-D/Long/short,toto_v2_umup_capk1e4,9.268300103334089e-07,9.268300103334089e-07,0.0008830803632736206,0.0034971141738217174,0.008464564482371012,0.00842247328822034,0.02022376678541059,0.0009627201100701121,0.008929696842920758,0.00819099949142589,0.006186273240485665,"Infrastructure, Database",5
31,dd-1705-D/Long/short,toto_v2_umup_capk1e4,1.2429463704427084,1.2429463704427084,0.5147349675496419,1.0420935557072517,3.0069564819335937,1.9059117163649326,11.603190082758436,1.1148750470087256,2.5416884491183898,1.1734910785639054,1.084179570472494,Database,1
32,dd-1708-D/Long/short,toto_v2_umup_capk1e4,0.05568296909332275,0.05568296909332275,0.11201127370198567,0.38263066713719596,0.23032169342041015,0.20357320060783263,5.849415753879686,0.23597239053186445,0.42420485187161544,0.20136137817481467,0.20159813945503446,Database,1
33,dd-1709-D/Long/short,toto_v2_umup_capk1e4,1.2878117879231772,1.2878117879231772,0.697097651163737,1.0543066507629522,0.6529674530029297,0.6397400817107635,7.698341078880962,1.1348179536485916,0.8421213691727538,0.5172995603018987,0.42085391229442104,Database,1
34,dd-1710-D/Long/short,toto_v2_umup_capk1e4,1.2073074340820313,1.2073074340820313,0.661938222249349,1.0080270947419172,0.5326181729634603,0.588526944086688,7.5633454932094955,1.0987754247716097,0.8195578744774684,0.49372844553274686,0.4030602874761684,Database,1
35,dd-1712-H/Medium/short,toto_v2_umup_capk1e4,9.485427856445312,9.485427856445312,0.5556236902872721,1.235259684372253,0.044549534718195595,0.08533470946777945,49.146836440848524,3.0798421804445293,4.189782766611161,0.7558642378066612,0.7565491942070081,Networking,1
36,dd-1713-D/Long/short,toto_v2_umup_capk1e4,0.02209704319636027,0.02209704319636027,0.035699299971262616,0.2732587835799404,0.3487261136372884,0.155331239802837,83.88221444112853,0.14865074233370068,1.4491900857583075,0.34803103418567144,1.4536855208906236,Database,1
37,dd-1717-30T/Short/short,toto_v2_umup_capk1e4,18.535900115966797,18.535900115966797,2.40725310643514,3.624877517162515,3.171031634012858,1.0759100755130158,104.96930212089892,4.305333914572341,1.6909481939026598,0.945464480424024,0.8869536150655806,"Database, Application Usage",1
38,dd-1722-D/Long/short,toto_v2_umup_capk1e4,2.3526124674479165,2.3526124674479165,0.4953807779947917,284.2974536902187,0.8830118246011801,0.9211616892591775,10933.315380071832,1.5338228279198078,1.7664608980229064,0.5705162017615484,0.5073812074058536,"Database, Application Usage",100
39,dd-1724-D/Long/short,toto_v2_umup_capk1e4,0.6366708577473958,0.6366708577473958,0.22865325927734376,2.0821754500211034,0.41613509114583336,0.25294156703988685,55.9383263240305,0.7979165731750381,1.01592489515449,0.2911263486278153,0.260455191346832,Infrastructure,100
40,dd-1727-H/Medium/short,toto_v2_umup_capk1e4,3.0409046303248033e-06,3.0409046303248033e-06,0.00154095608741045,0.005005903377850796,0.0023213475942611694,0.0023247757888165675,0.4910500021638013,0.0017438189786571322,0.002626946514114671,0.0023213471534436025,0.0032362913368756507,Infrastructure,1
41,dd-1728-D/Long/short,toto_v2_umup_capk1e4,1.06609255472819,1.06609255472819,0.6378958384195964,0.9227015809754465,1.6393896738688152,1.2763484132750742,7.645611372239757,1.032517580832496,1.467158859611105,0.9064199469531296,0.7296409918391576,Infrastructure,16
42,dd-1730-D/Long/short,toto_v2_umup_capk1e4,2.236957804361979,2.236957804361979,1.0574505615234375,3.686836974150118,4.735148111979167,1.3907050974840516,28.274273437714353,1.4956462831705828,1.3770907393662108,0.9736295218977528,0.7651184400655135,Infrastructure,5
43,dd-1731-D/Long/short,toto_v2_umup_capk1e4,6.215582572565543,6.215582572565543,0.6314444895540731,7.9142755207062585,3.4982538578072155,0.3407162492251017,186.3297822746506,2.4931070118559977,1.9955862883686861,0.505434367328656,0.45112426485432994,Infrastructure,89
